"Exact.Site","Month_Year","Order","BIN","Abundnace","PM2.5","n_smoke","precipitation_accumulation_mm","max_relative_humidity_mean","min_relative_humidity_mean","max_air_temperature_mean_K","wind_speed_ms_mean"
"LRVP","Apr-23","Diptera","BOLD:AFQ7319",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFQ8325",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFQ9683",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFR0361",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFR2505",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFR4477",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFR4705",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFR6749",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFR8153",9,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFS7241",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFT3922",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Diptera","BOLD:AFT7269",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAA6213",4,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAA7683",33,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAA8811",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAA9899",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAB9726",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAE6488",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAF7444",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAG2906",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAL1142",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAN8267",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AAY9516",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ABW2910",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ABX7515",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACD6850",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACD7672",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACL2691",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACM2549",19,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACN3797",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACN6148",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACN7017",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACO0327",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACO1296",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACQ8982",8,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACR1969",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ACY3691",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:ADH0372",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AFB6438",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AFL0577",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AFP3844",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AFQ1972",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AFQ5236",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hemiptera","BOLD:AFR3052",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAA2326",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAA4188",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAA9172",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAD5198",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAF2164",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAG1226",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAG8175",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAI4338",4,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAN7644",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAU9394",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAY2671",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AAY6809",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ABX1662",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ABY3454",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACA6127",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACA7964",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACB1492",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACB8002",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACC2804",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACC9195",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACJ9626",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACK0069",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACM1319",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACN8396",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACN9011",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACO0941",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACP6738",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACP7215",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACP9054",11,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACQ4676",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACQ5707",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACQ5717",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACX9408",5,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACY5867",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ACZ3324",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ADC1034",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ADC1982",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:ADU8888",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AEY0070",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFK1984",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFK6188",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFL7894",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFM3411",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFN2239",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFN4014",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFO7478",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFO8848",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFP4259",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFP6206",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFP9171",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFQ2627",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFQ3441",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFQ4185",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFQ6922",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFR0720",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AFR5889",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AGA9719",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AGO1807",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AGQ3652",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AGQ5141",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Hymenoptera","BOLD:AHC5645",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AAA2482",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AAB1913",4,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AAB7325",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AAC2836",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AAC5850",4,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AAG9544",2,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AAH4350",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AAP6202",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:ACI5543",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:ACN8158",3,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AFQ1281",6,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AFQ1528",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AFQ9151",1,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Apr-23","Lepidoptera","BOLD:AFR5619",4,9.60000038146973,0,5.3,99.925,56.175,282.225,2.05
"LRVP","Aug-22","Coleoptera","BOLD:ABX0592",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Coleoptera","BOLD:ABX1678",3,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Coleoptera","BOLD:ACK1230",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Coleoptera","BOLD:ACK1813",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Coleoptera","BOLD:ACP7004",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Coleoptera","BOLD:AFN8046",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Coleoptera","BOLD:AFP1398",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:AAA1950",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:AAG3286",4,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:AAN8579",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:AAP5159",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:AAZ1378",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ABX5186",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ABX7920",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ABZ3963",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACA1163",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACC3871",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACC6793",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACI3379",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACI4645",5,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACJ9349",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACJ9457",11,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACJ9553",26,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACJ9759",24,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACJ9761",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACJ9906",9,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACK0180",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACL1373",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACL2425",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACL4484",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACN9760",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACN9972",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACP9232",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACP9233",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACQ7294",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACT6803",5,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACX6289",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:ACY3146",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:AFK4497",5,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:AFL5307",4,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:AFM8448",15,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:AFM8971",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Diptera","BOLD:AFP8738",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hemiptera","BOLD:AAA3070",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hemiptera","BOLD:AAB7937",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hemiptera","BOLD:AAY7947",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hemiptera","BOLD:AAZ3722",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hemiptera","BOLD:ACJ9453",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hemiptera","BOLD:ACJ9565",6,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hemiptera","BOLD:ACM2549",14,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AAA2326",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AAD9858",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AAG3145",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AAG7982",3,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AAU8800",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ABW3127",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ABW3305",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ABX1662",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ABX7024",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ABY2723",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ABY5029",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACC1623",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACD6891",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACG6304",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACI3038",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACJ9413",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACK0069",4,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACK0317",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACK1256",7,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACL6422",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACM1144",4,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACM1257",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACM1670",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACN8786",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACP3376",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACP7700",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACQ4467",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACQ4777",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACY3985",3,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACY5391",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACY5641",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACY7773",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ACY8555",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:ADE0806",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AES7186",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFA4044",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFA6522",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFB6724",3,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFJ2711",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFK2573",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFK7459",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFL5096",2,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFL5097",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFL5504",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFL9379",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFL9507",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFL9728",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFM0469",4,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFM1941",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFM4261",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFM9834",8,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFN2239",5,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFO1288",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
"LRVP","Aug-22","Hymenoptera","BOLD:AFP1284",1,7.59999990463257,0,0,94.5125,58.65,292.425,2.4375
